User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5002,74.74790787039693,75.1560311507207,13600.441227486885,13036.994994460092
2,5001,75.18760322583704,75.25274884261816,12501.582481117062,13590.078489350903
3,5006,75.60347160260949,74.5582023793704,14798.807235387578,12244.58353003433
4,5006,73.48882044231163,74.67116113775806,13899.29982096231,12331.237991813554
5,5004,74.57749207083761,74.90700913192539,15499.019392114782,12687.783109342472
6,5004,75.00328884293411,74.91847933806424,12800.712421270877,14502.57374314098
7,5004,79.89893238819076,75.00854376206054,12500.79305331946,13068.85149729691
8,5001,79.91312439372237,76.46928583676875,12600.249217658566,13068.85149729691
9,5006,75.35543847234935,74.88519247561689,13699.694146978833,12823.068616245699
10,5006,74.66366374086344,75.070456462646,14001.291963383388,12915.560312602907
11,5004,74.31043476795182,74.85247424264413,12801.41339801792,13900.15881940967
12,5004,75.65661947026042,75.11851963875483,14901.152204770377,12874.520139136865
13,5001,74.17587654658288,75.25507500636014,13099.564296080973,13301.254716213298
14,5008,72.14031203337744,74.81203385568088,12800.012758316709,13858.461492292088
15,5008,69.57296861409519,74.93170697966521,12298.122259116051,14287.736358394632
16,5008,74.40164006657787,74.94840746681443,12398.602925975332,15844.68777088851
17,5008,70.776907591123,75.31550413645431,12002.088514687595,13115.942860163725
18,5002,74.23923969140431,66.33653536986895,15001.061351438688,11920.191788027298
19,5002,74.30717365799418,74.54277487457078,15401.141507737437,12261.748616460261
20,5008,75.49355766095142,75.070456462646,14000.78823794354,12811.417968986872
21,5006,75.6302964765895,74.89364223016148,12800.792422617307,14292.233173715573
22,5004,73.76761388519672,75.11385970646245,12801.018137609564,14337.40065961825
23,5008,74.71856987878833,75.17167558290939,14500.045955224105,12641.47643221115
24,5008,68.518740798524,73.55204676071986,12198.83272155029,14446.159411428123
25,5002,68.57807545090155,76.39365906459186,12101.45073354352,13068.85149729691
26,5001,68.3063249591578,74.82980243517271,13999.252094212688,14498.749654214866
27,5008,74.1873752388937,74.7797492298127,14799.591007661962,12330.809017537524
28,5002,75.7471525922097,75.09589513070647,13101.63995406622,13674.85770097384
29,5006,69.3653475003834,74.1105949257284,12001.738448814238,14207.313928992124
30,5004,74.11057926588836,75.24488391976907,12500.877152812189,13949.071048394095
31,5006,75.39042060804489,75.11385970646245,12701.402166620375,14304.5569729749
32,5008,73.72037681773541,74.78507225548425,15800.521849490317,12437.533269141919
