User_ID,Assigned_Edge_Node,Old_Resource_Allocation,New_Resource_Allocation,Allocated_Bandwidth,New_Allocated_Bandwidth
1,5004,74.74790787039693,75.00222382339885,13600.441227486885,13186.93290063811
2,5001,75.18760322583704,75.16096799465586,12501.582481117062,14395.658265145776
3,5002,75.60347160260949,74.5582023793704,14798.807235387578,12289.151180669844
4,5004,73.48882044231163,66.10681917408633,13899.29982096231,11645.014131703721
5,5003,74.57749207083761,74.91666713448697,15499.019392114782,12757.734795009286
6,5003,75.00328884293411,75.11572356425192,12800.712421270877,15080.300076218839
7,5001,79.89893238819076,74.92168329245034,12500.79305331946,14321.969234833097
8,5001,79.91312439372237,76.64987706840397,12600.249217658566,14893.36218350083
9,5004,75.35543847234935,66.07441216128198,13699.694146978833,11992.138444345192
10,5002,74.66366374086344,74.81747534891448,14001.291963383388,12301.778569347995
11,5001,74.31043476795182,74.80961083197649,12801.41339801792,14059.848623070453
12,5001,75.65661947026042,74.36029217289456,14901.152204770377,12638.66986085523
13,5001,74.17587654658288,74.99117258142724,13099.564296080973,15435.315665904143
14,5003,72.14031203337744,74.93587113716814,12800.012758316709,14656.037200417812
15,5003,69.57296861409519,74.64256998077644,12298.122259116051,14170.125478432143
16,5003,74.40164006657787,74.96530023063724,12398.602925975332,14722.38668494798
17,5003,70.776907591123,70.62558642177373,12002.088514687595,14545.56143643749
18,5004,74.23923969140431,74.7797492298127,15001.061351438688,12391.90083533586
19,5004,74.30717365799418,66.33653536986895,15401.141507737437,12057.523031706527
20,5003,75.49355766095142,74.79911630739608,14000.78823794354,12289.662356297073
21,5002,75.6302964765895,73.58754366476956,12800.792422617307,15517.214566280205
22,5003,73.76761388519672,75.10237040831149,12801.018137609564,15341.093477811735
23,5003,74.71856987878833,74.93338047981263,14500.045955224105,12525.509071209146
24,5004,68.518740798524,70.41785710329914,12198.83272155029,14936.627992595711
25,5004,68.57807545090155,76.74025208285461,12101.45073354352,13273.796468561546
26,5002,68.3063249591578,74.91754869512216,13999.252094212688,14878.82120048816
27,5003,74.1873752388937,70.62033080235389,14799.591007661962,12106.721470736326
28,5004,75.7471525922097,74.87548148659617,13101.63995406622,14461.51893222194
29,5004,69.3653475003834,71.01257227038364,12001.738448814238,15108.289875363911
30,5001,74.11057926588836,74.85849124556313,12500.877152812189,14386.573644525934
31,5004,75.39042060804489,73.5486723669178,12701.402166620375,15513.117957930943
32,5003,73.72037681773541,74.88692601328208,15800.521849490317,14049.282618160529
33,5001,80.34650175047598,75.04117347556692,12499.353643414475,14502.89079735347
34,5001,74.69899487161585,75.070456462646,14300.413678808343,12881.543974355727
35,5001,75.44295626086394,75.070456462646,14200.49852362362,12707.161434071184
36,5002,76.22217055687808,65.91759702340003,14200.101344790142,12052.248964330498
37,5003,69.77581016742748,74.91754869512216,14000.95626185738,14891.326420329135
38,5001,73.7359166568565,75.0783202744344,12699.82829095156,15059.411999217564
39,5002,75.28740364503842,74.85697378615939,14000.249817315922,12530.18244448354
40,5004,75.91011056390681,74.96612362618292,12800.906889467566,14474.907408711262
41,5001,73.29611459247998,74.65572181448236,12500.499618043865,15364.095378867707
42,5004,74.63205543144876,77.42078459467264,12200.02824124848,13822.53983909171
43,5001,70.52469426247329,77.3732518564796,14998.970426505764,13996.629159569344
44,5001,74.37662776247366,74.88641317352234,12799.559261537352,14316.896065662891
45,5003,76.3351503366259,76.35764788099002,12499.877469907306,14579.753127022455
46,5002,75.81967992007623,75.10354196633799,14699.950211315689,12406.356833149404
47,5003,75.83259361302433,75.07654015354021,13699.6583849641,13154.064185190227
48,5004,73.50887114118174,74.93807993467901,14199.872341778046,12515.878941570894
49,5004,74.23625310715366,74.88580032254514,15199.62429259022,12904.342708840508
50,5003,74.30620065318318,75.02675749089308,12799.393010464424,14915.354558503463
51,5001,75.8994054623759,75.08905483630856,13199.854799813438,13729.516312616437
52,5002,59.071373486982864,77.65293428304327,12000.693253704312,14915.687861154067
53,5001,74.1965473991848,75.17878029218907,12500.859645951765,13659.371707031645
54,5001,74.92993297494733,74.67116113775806,13900.546177426368,12315.824367017505
55,5004,74.42991035029999,65.89514374708645,14200.626192607282,10816.89971395651
56,5001,76.00320955981807,74.74629945465749,12498.756004865778,14194.629540378577
57,5001,76.07454277934055,75.09075196588559,12500.048944630113,14915.14927846472
58,5003,72.22541663922911,75.02675749089308,12701.185744434471,14896.751085840955
59,5001,74.00723055384576,74.8405731099308,14999.124314083076,12431.327560333171
60,5003,75.34608346855565,65.8715310720594,15399.49092740154,11263.285393634731
61,5004,70.50583979189527,75.35502620831076,12300.427164019964,14726.941164981788
62,5003,73.61966777021655,74.89324237771046,13701.01090873966,12950.637153631302
63,5002,76.09676472435436,65.89207871215311,14500.425899167534,10396.255726219626
64,5004,74.12522620289275,65.91060236072133,14599.776916733215,10844.283679717739
65,5003,75.31546615022009,74.87401752871324,13099.867698049544,14838.81043371512
66,5004,69.31934593464581,76.69836926810477,12099.221306747277,14352.875275443686
67,5003,76.85571440429835,74.8877632076744,14401.140495938094,12720.213848312062
68,5002,74.05277444396177,73.99168817799818,13000.68424681618,15079.15117148875
69,5001,68.80555403558347,74.91754869512216,14001.258073606676,14842.936004139323
70,5001,74.81620056847969,74.86569327750921,15599.962791734184,12359.3942043538
71,5002,75.21653195567532,75.08466601706654,12999.06572140501,14531.138975910631
72,5003,74.87949335598445,74.88822684904946,12800.478706054815,14683.236069157456
73,5001,75.81531389307308,75.04042911251966,12500.423867593292,14432.833524611215
74,5002,74.45050266763661,75.09195222613606,12802.645353445394,15750.857151372265
75,5002,73.75985536409007,74.97754062972558,12999.302654194207,14884.0564970989
76,5002,74.79654639597938,75.04351047562733,13400.14105656657,13780.66700096865
77,5002,75.8262447959356,74.97344669460271,12400.06540955928,14969.880431037423
78,5001,73.54530612889603,74.922351318581,12700.21456398453,14694.392388316443
79,5004,70.26153957389633,70.31673455013369,12301.61697880551,15139.389603944861
80,5001,75.79059361289708,75.08673375900314,12800.065469490755,15553.443022068064
81,5001,74.52584758968709,75.02832493795084,13099.102906002492,13175.827925321228
82,5002,75.38547989325079,71.48318713951329,12499.63880581475,15778.472378821409
83,5003,74.2107609846783,75.08673375900314,12599.441073729256,15545.492594429688
84,5001,75.15806514403795,74.9927593485786,13199.186118132417,14654.56164404109
85,5003,81.69432832343125,70.72918684058533,12501.953588679651,14794.697195044191
86,5003,76.35870723028704,65.99244326308697,13899.316474321204,12063.957168830426
87,5002,73.72383483903475,66.33653536986895,14798.930584375494,12029.021405560708
88,5002,74.06701556443544,73.670931834048,12802.24095356976,15366.550117465476
89,5001,76.29682082789334,77.67194125979353,12199.929868870662,14457.50131946052
90,5004,75.20232289958003,75.11790199040618,13500.69777110736,14209.388840530257
91,5003,74.71378376650445,65.9138296478375,14601.34251187974,10414.25648554876
92,5002,73.76549566648444,74.93936841721836,12298.791553138566,14775.340195265899
93,5002,68.97531541421733,75.24760639042887,12200.121357181502,14205.972402114225
94,5004,75.12914587157798,65.91084081500173,15499.814017532715,11899.20586469355
95,5002,73.91736882879584,74.79283718795692,14400.935707904062,12567.539590608178
96,5004,73.8043756594064,74.65569237451594,14100.578195627051,12899.254197605804
97,5004,75.79913027645128,75.03381186302416,13200.207067055531,14619.155366404762
98,5004,75.90247952284659,74.95680376109654,13300.03269966994,14552.312785721137
99,5001,73.37683941334024,74.78263084964351,12400.110991811696,14093.136653584976
100,5001,75.60888426883376,65.89530599926928,14498.177250806224,10413.7923469937
101,5001,74.94585872424034,76.63270934003636,12201.062353829238,13837.159138409574
102,5002,74.25205150050886,74.65700613315774,12498.23959935587,15245.079307240178
103,5003,73.49953475823061,71.04716158166565,14800.091234465735,12150.876846229676
104,5004,75.9217877103278,74.97308540060382,13099.343750657996,14516.25334011811
105,5001,75.52553754213227,74.88127601043297,12700.20500967375,14275.927677487487
106,5003,69.30048672662721,76.91026267408652,14999.311583866927,14219.093246633805
107,5004,75.94370965388403,70.83099942663708,13999.40958268431,12160.788601371796
108,5002,71.64803402067118,76.44539052505434,12301.656743906768,14368.3917500517
109,5003,73.44269892918336,74.93587113716814,12499.700638716771,14659.413552727478
110,5001,76.43271214167653,74.84968491392252,12800.346051864586,14685.304033105984
111,5003,69.61387526775616,77.66549183081504,14998.891473943817,14847.114843343305
112,5003,78.44199367038583,77.71121580720548,12600.01284874903,14945.056289615446
113,5001,75.07085222571502,74.93896785455217,12599.467447878018,14188.73180418331
114,5002,74.80151517946366,65.89281823806839,14499.72619828623,11836.36602194287
115,5002,75.39116235093621,74.81999455462136,13799.919059612232,12208.127444592576
116,5001,75.28299386824612,75.0674582877567,13097.724345617604,13139.220913912319
117,5002,71.03666837882416,70.01718698577893,12101.192848592753,14953.039796511503
118,5003,72.99221592758123,76.83983362109801,12198.685760486089,14258.652079564252
119,5001,73.97897763913362,74.91715697056748,14198.262078911106,12750.656426623378
120,5004,74.09897239659342,74.94159852513687,12499.992241545668,14854.871767207107
121,5002,73.25736771726321,65.91084081500173,15299.52935248542,11308.630548757366
122,5001,74.95689494921405,76.96362842007852,12198.977797237398,14284.148973413337
123,5003,75.69805755927318,75.08567634057724,12698.448579130478,15310.296592930476
124,5001,75.33744298615882,75.03450662711184,12802.18675816692,15279.02852904563
125,5003,76.51186997766416,74.89831655356656,12999.25273807362,14727.307763301651
126,5004,76.20373125813293,75.00075297471994,12299.734713821035,14542.923900070882
127,5002,75.7625350812746,74.82732998494413,15699.653417034098,12419.962319921158
128,5001,75.58935885247334,75.06914885461669,13399.718138176211,13063.262762344983
129,5001,75.06850118373842,74.74551018885735,12900.164348747005,14036.948998414198
130,5004,70.09819412214817,75.32746969381697,12000.176694809152,13788.581209882179
131,5004,73.28340026952455,75.12099741205256,12798.812764426386,14633.003586035553
132,5003,72.77053854790108,74.92144260066067,13599.55185733185,13517.923280381594
133,5003,75.35470560021054,65.85145143352815,14800.074143377717,10665.773947468468
134,5003,70.87015652282145,71.4900492826846,11997.606120718185,15081.339681338146
135,5001,75.42891668495109,66.72894504699389,14999.64418353066,11410.58440488303
136,5003,79.13461751433864,70.32805823445956,12599.905454790543,16640.78794090711
137,5004,75.97292534148913,74.98355179149095,13301.426023490189,14570.334721604948
138,5002,74.35016051831029,75.09462127209272,12699.167313379225,14916.956256309424
139,5004,70.46029288088017,70.30743614622914,12200.156209620382,14918.001482461994
140,5001,75.94326938854861,75.09108507585347,12898.927923580626,13959.969044561261
141,5001,74.84411826204801,74.96757393075427,14798.361249397289,12400.095644915662
142,5003,75.53165925218339,74.92763839963926,12699.660447865996,14812.163904435252
143,5004,75.2672969530777,66.72894504699389,15299.396669012172,11588.74911410299
144,5003,70.37117917050111,71.09972117887176,12099.973090457344,14268.644875324468
145,5003,75.40391879923796,75.07039491700873,12500.218169894051,14977.201842750881
146,5001,76.00106092981346,74.92104252205937,12500.756997626711,14323.42897831477
147,5002,75.19314824999248,66.21013669671407,15300.214399739934,10048.309230912275
148,5004,73.92778490769659,66.33653536986895,14399.166477301267,12090.667699471267
149,5001,75.03513728384097,74.96784630509978,12899.957772469035,14389.493418629694
150,5003,75.6465063082749,74.94159852513687,12499.570309208704,14894.967363169366
151,5001,76.34738633182651,74.91469466450842,14999.40486040047,12427.213186955412
152,5003,74.4647678108714,76.39447410050832,12500.209942774169,14575.688858327414
153,5003,74.42617332507461,74.81881667251868,12700.230997382909,15060.103596620513
154,5004,76.18663240614252,66.72894504699389,15201.369404984893,11457.896217365438
155,5001,77.2319717966691,75.08942801219834,13700.196398856497,13546.072487898107
156,5003,75.16632996575015,74.61086197941809,14198.921654268896,12358.214625498835
157,5002,71.31740099885705,74.99864293676994,12000.53806243722,14099.800679240738
158,5002,74.10278770373455,75.10687267986391,13300.095448922624,13246.378052842418
159,5003,77.98140467489453,74.83868953323109,12299.51346312196,14571.739005619453
160,5002,77.24781083181857,74.9927593485786,13199.739111767723,14755.373789478139
161,5004,70.51341349133217,70.94007356615654,11999.390489730098,14833.225623714243
162,5002,76.0124207361421,74.67475382639971,12499.917884449467,15604.517512535345
163,5002,75.7910219501363,74.82027361576912,12800.896389037362,15274.096539358436
164,5004,80.53179090952881,74.96920963411358,12499.224403805363,14408.79670328329
165,5001,74.86229049531129,74.95302388696238,13099.970460947956,14961.785315149596
166,5001,74.2823159971462,75.14124170616324,12501.831169724408,15360.712591435491
167,5003,61.33993535991476,77.16905522824051,11998.976670489246,15796.241569571526
168,5003,73.25240933473317,74.784967055048,15800.309422279435,13470.691755375496
169,5001,74.3911937116994,74.9153794569736,12499.138008892263,14292.668091359334
170,5004,68.95602687899654,69.63365498083749,15002.45365815017,17562.046789736407
171,5002,79.07420873481195,77.65293428304327,12601.75040716778,15101.919987120642
172,5001,78.68506973643137,77.3502050894045,12601.11155633842,14042.33913093461
173,5004,74.82257407295329,74.68311972655819,15800.386822015782,13401.427149992904
174,5003,70.95714002696153,76.42148298065909,12300.378692569113,14055.625222615592
175,5002,74.70986594738763,75.1309684727323,12399.959129823055,14944.706008690371
176,5003,67.47788061813984,75.03328074558094,11999.753378891275,14190.318480732181
177,5002,80.18360829017782,77.0939147803264,12600.448705627916,14796.589677664824
178,5004,74.37866717945177,74.91450251076404,12300.95183794958,14999.88193121949
179,5001,75.39834355686692,74.78751379525919,12498.677310260597,15432.385369877897
180,5003,80.29400001776638,74.7949474269822,12599.472821560326,15049.689734467287
181,5003,73.98939180712317,74.82578195767266,13298.3539885331,15216.810098989472
182,5001,70.20648385857808,71.03595942376853,11998.94020411383,15091.869218378037
183,5001,73.88865124695256,66.33653536986895,14700.60019545834,11652.988900857692
184,5001,74.86444749962436,77.66549183081504,12200.733985416147,14764.035994872076
185,5003,74.58194507576796,74.97521401572432,13599.953823534916,13599.934656652626
186,5002,74.28045946566571,74.91072508640816,14399.815850675615,12496.217227720424
187,5002,75.24345950433086,65.98010281837666,14399.392267723752,11303.752368203584
188,5004,76.16975153523308,75.06022950617758,13701.022436726113,12769.01423343641
189,5004,69.2988753635157,76.95364902839235,15001.124696993698,14522.48397063247
190,5003,59.78491334508773,76.91026267408652,12000.25426341486,14097.24346453379
191,5001,61.15000112996014,77.71914116463115,12000.364908540598,15699.062595785132
192,5001,75.96889962125826,74.8869987273519,15000.16540858314,12622.883513097293
193,5001,74.10423589123585,75.11385970646245,12800.382731625294,14373.714458323891
194,5002,73.6123185121971,73.96544597485205,14000.770625830652,15376.76489032278
195,5003,75.2134820187896,65.91060236072133,14599.934731995232,10461.104900808696
196,5004,91.2404874126204,89.19345262206649,174.1338776100613,158.32432986034254
197,5002,71.28954922770836,74.74629945465749,14001.194600017769,14199.066715714787
198,5001,90.6707934054668,86.92714380288919,175.09229901277183,147.88480234855072
199,5001,74.69692081825558,74.91742731410082,15099.594347623864,12631.574928085154
200,5002,75.31690650830127,75.11572356425192,12500.799388900625,15099.619650404758
201,5002,74.97839509705618,75.124547638429,12500.54276902777,15304.031784053228
202,5001,75.41867399134829,65.86830378494322,15501.47551972258,10935.129065684867
203,5003,74.59321346233642,75.08848287847232,12300.88482906814,15049.071226812268
204,5001,70.62884341431132,77.01718294361345,14998.87311146439,14391.25166162814
205,5002,70.93941406784319,70.25776759176598,12198.838379417768,15506.689405862
206,5001,80.92195613852337,75.29126188770822,12500.36659084934,13207.295310958216
207,5001,69.42783693712643,74.69039047570806,14000.198188018776,15799.074238954872
208,5002,79.04106403705849,74.94788013062124,12500.734832971091,14492.480758569814
209,5001,71.4910751773884,77.56490687961141,14999.384668988583,13431.566055054529
210,5003,75.05354232840847,74.89404768680713,14101.856198237563,12808.267481053988
211,5004,90.4562004237504,87.96980368921703,173.43022766482198,152.1827108303547
